Cell,Cyc,Type,Delta,v,q,T,t_remain
Cell1,cyc0400,C1ch,2450,3.9436318999999997,505.6805960506762,40.238625,953
Cell1,cyc0400,C1ch,2500,3.9542589,516.0005037480097,40.301033000000004,903
Cell1,cyc0400,C1ch,2550,3.9653267999999997,526.3201911154309,40.238625,853
Cell1,cyc0400,C1ch,2600,3.9771167999999997,536.6397026511637,40.251133,803
Cell1,cyc0400,C1ch,2650,3.9886661,546.9586329226446,40.301033000000004,753
Cell1,cyc0400,C1ch,2700,4.0005760000000015,557.2775600510901,40.326008,703
Cell1,cyc0400,C1ch,2750,4.0126467,567.5965348657769,40.313541,653
Cell1,cyc0400,C1ch,2800,4.024636699999999,577.9155063775668,40.251133,603
Cell1,cyc0400,C1ch,2850,4.037028299999999,588.2345442054783,40.276104,553
Cell1,cyc0400,C1ch,2900,4.0507029999999995,598.5528634187791,40.438362,503
Cell1,cyc0400,C1ch,2950,4.0647782999999995,608.8710220978733,40.301033000000004,453
Cell1,cyc0400,C1ch,3000,4.0792551,619.1892841335722,40.301033000000004,403
Cell1,cyc0400,C1ch,3050,4.093290799999999,629.5074644343532,40.226158,353
Cell1,cyc0400,C1ch,3100,4.1069655,639.8247475011938,40.176216,303
Cell1,cyc0400,C1ch,3150,4.1208005,650.1420552546012,40.088875,253
Cell1,cyc0400,C1ch,3200,4.1351566,660.4592697349955,40.113808,203
Cell1,cyc0400,C1ch,3250,4.1497936,670.7765314699775,40.088875,153
Cell1,cyc0400,C1ch,3300,4.1653533,681.0938596523471,40.088875,103
Cell1,cyc0400,C1ch,3350,4.1813936,691.4112267048204,40.088875,53
Cell1,cyc0400,C1ch,3400,4.1989584,701.7283381766289,40.063904,3
Cell1,cyc0400,C1ch,3403,4.199800499999999,702.2342863457236,40.151283,0
Cell1,cyc0500,C1ch,0,2.7208812,0.0,41.085831,3387
Cell1,cyc0500,C1ch,50,3.1701539,10.31816578159248,40.613125,3337
Cell1,cyc0500,C1ch,100,3.2968345,20.63653667668661,40.475796,3287
Cell1,cyc0500,C1ch,150,3.3826517999999997,30.954935899837928,40.37595,3237
Cell1,cyc0500,C1ch,200,3.447576,41.27425522539605,40.238625,3187
Cell1,cyc0500,C1ch,250,3.4983847000000003,51.59380002433267,40.076370000000004,3137
Cell1,cyc0500,C1ch,300,3.536,61.913130651045066,40.013962,3087
Cell1,cyc0500,C1ch,350,3.5572939,72.23248053339644,40.013962,3037
Cell1,cyc0500,C1ch,400,3.5730538,82.5523356886427,40.063904,2987
Cell1,cyc0500,C1ch,450,3.5880517999999997,92.87287367155965,40.026463,2937
Cell1,cyc0500,C1ch,500,3.6043730000000003,103.1935165249295,40.138779,2887
Cell1,cyc0500,C1ch,550,3.6215764999999998,113.5141467048679,40.126312,2837
Cell1,cyc0500,C1ch,600,3.6406650999999997,123.83476134782579,40.188721,2787
Cell1,cyc0500,C1ch,650,3.6609564,134.1551636146478,40.113808,2737
Cell1,cyc0500,C1ch,700,3.6823707000000003,144.4753691100634,40.113808,2687
Cell1,cyc0500,C1ch,750,3.7036241999999997,154.79575355385333,40.063904,2637
Cell1,cyc0500,C1ch,800,3.7239959000000002,165.11611903270133,40.063904,2587
Cell1,cyc0500,C1ch,850,3.741801,175.43655597906158,40.063904,2537
Cell1,cyc0500,C1ch,900,3.7572400999999997,185.7571593728265,40.013962,2487
Cell1,cyc0500,C1ch,950,3.7700725,196.0777187771844,39.901646,2437
Cell1,cyc0500,C1ch,1000,3.780499,206.3982807156779,39.789291,2387
Cell1,cyc0500,C1ch,1050,3.7885593999999996,216.7187629781494,39.714378,2337
Cell1,cyc0500,C1ch,1100,3.7946949,227.03952310086743,39.689445,2287
Cell1,cyc0500,C1ch,1150,3.7999082000000004,237.36027343701508,39.502216,2237
Cell1,cyc0500,C1ch,1200,3.8038781000000004,247.68085574015976,39.402332,2187
Cell1,cyc0500,C1ch,1250,3.8076877999999996,258.0012179016758,39.414833,2137
Cell1,cyc0500,C1ch,1300,3.8108157999999994,268.32136504783796,39.352425,2087
Cell1,cyc0500,C1ch,1350,3.8130212,278.6410157028334,39.389866,2037
Cell1,cyc0500,C1ch,1400,3.8155476999999998,288.9606619327121,39.389866,1987
Cell1,cyc0500,C1ch,1450,3.8179939,299.28020389773565,39.427299,1937
Cell1,cyc0500,C1ch,1500,3.8204,309.5997148808492,39.464741,1887
Cell1,cyc0500,C1ch,1550,3.8229665999999995,319.91929592501145,39.489712,1837
Cell1,cyc0500,C1ch,1600,3.8261344,330.2387429397652,39.577095,1787
Cell1,cyc0500,C1ch,1650,3.8295832,340.55765789824414,39.577095,1737
Cell1,cyc0500,C1ch,1700,3.8336735,350.87641824133635,39.55212,1687
Cell1,cyc0500,C1ch,1750,3.8380847,361.1951729954665,39.701912,1637
Cell1,cyc0500,C1ch,1800,3.842977,371.51402080131345,39.701912,1587
Cell1,cyc0500,C1ch,1850,3.8485513,381.832973497857,39.739349,1537
Cell1,cyc0500,C1ch,1900,3.8543661,392.1520376716173,39.789291,1487
Cell1,cyc0500,C1ch,1950,3.8611431000000014,402.471174912913,39.914112,1437
Cell1,cyc0500,C1ch,2000,3.8675593999999998,412.7901715107117,39.914112,1387
Cell1,cyc0500,C1ch,2050,3.8743364999999996,423.1092625565999,39.964054,1337
Cell1,cyc0500,C1ch,2100,3.8823568999999996,433.42835327626887,40.026463,1287
Cell1,cyc0500,C1ch,2150,3.8901364999999997,443.74737140375436,40.013962,1237
Cell1,cyc0500,C1ch,2200,3.8985178,454.06570957626,40.051395,1187
Cell1,cyc0500,C1ch,2250,3.9071796,464.3840533683268,40.088875,1137
Cell1,cyc0500,C1ch,2300,3.9164832,474.70243125519477,40.151283,1087
Cell1,cyc0500,C1ch,2350,3.9259472,485.02079440751135,40.16375,1037
Cell1,cyc0500,C1ch,2400,3.9360527999999997,495.33914129071053,40.238625,987
Cell1,cyc0500,C1ch,2450,3.9466796000000004,505.65746916622254,40.188721,937
Cell1,cyc0500,C1ch,2500,3.9575472,515.9759034228651,40.313541,887
Cell1,cyc0500,C1ch,2550,3.9689360000000002,526.2942565030959,40.363483,837
Cell1,cyc0500,C1ch,2600,3.9804051,536.6125223225064,40.301033000000004,787
Cell1,cyc0500,C1ch,2650,3.9924355000000014,546.9307202701992,40.338512,737
Cell1,cyc0500,C1ch,2700,4.0043855000000015,557.2480814969415,40.263599,687
Cell1,cyc0500,C1ch,2750,4.0166968999999995,567.5651530259057,40.28857,637
Cell1,cyc0500,C1ch,2800,4.0286870000000015,577.8823762573005,40.313541,587
Cell1,cyc0500,C1ch,2850,4.0414395,588.1995097850104,40.338512,537
Cell1,cyc0500,C1ch,2900,4.0551143,598.5168291616143,40.350978999999995,487
Cell1,cyc0500,C1ch,2950,4.0697112,608.8341104057313,40.438362,437
Cell1,cyc0500,C1ch,3000,4.0840273,619.151298647522,40.28857,387
Cell1,cyc0500,C1ch,3050,4.0977421000000005,629.4684468056741,40.251133,337
Cell1,cyc0500,C1ch,3100,4.1114969,639.7856751782632,40.201187,287
Cell1,cyc0500,C1ch,3150,4.1255322,650.1030647508443,40.213692,237
Cell1,cyc0500,C1ch,3200,4.1397686,660.420551905175,40.201187,187
Cell1,cyc0500,C1ch,3250,4.154565799999999,670.7380744338852,40.188721,137
Cell1,cyc0500,C1ch,3300,4.1703258000000005,681.0556527144772,40.213692,87
Cell1,cyc0500,C1ch,3350,4.1872487000000005,691.3732417273897,40.113808,37
Cell1,cyc0500,C1ch,3387,4.2000809,698.8440013150873,40.138779,0
Cell1,cyc0600,C1ch,0,2.7218437,0.0,40.666453999999995,3370
Cell1,cyc0600,C1ch,50,3.1700735,10.31727985508558,40.600615999999995,3320
Cell1,cyc0600,C1ch,100,3.2973959,20.635353915432397,40.463328999999995,3270
Cell1,cyc0600,C1ch,150,3.3837745000000004,30.95277948540582,40.326008,3220
Cell1,cyc0600,C1ch,200,3.4489396,41.270929815955256,40.113808,3170
Cell1,cyc0600,C1ch,250,3.5007107000000004,51.58969652889676,40.001495,3120
Cell1,cyc0600,C1ch,300,3.5378046000000003,61.90851796570842,39.939083000000004,3070
Cell1,cyc0600,C1ch,350,3.559339,72.22737463083904,39.964054,3020
Cell1,cyc0600,C1ch,400,3.5755,82.54631545673286,39.988987,2970
Cell1,cyc0600,C1ch,450,3.5907786,92.86581319263712,40.026463,2920
Cell1,cyc0600,C1ch,500,3.6069796000000003,103.18593348263548,40.026463,2870
Cell1,cyc0600,C1ch,550,3.6245441,113.50606210332909,40.088875,2820
Cell1,cyc0600,C1ch,600,3.643873,123.8262255908508,40.076370000000004,2770
Cell1,cyc0600,C1ch,650,3.6647661,134.146474928677,40.076370000000004,2720
Cell1,cyc0600,C1ch,700,3.6863004999999998,144.466708491906,40.176216,2670
Cell1,cyc0600,C1ch,750,3.7075142999999997,154.78687443027408,40.101341,2620
Cell1,cyc0600,C1ch,800,3.7270436,165.10649334075933,40.038928999999996,2570
Cell1,cyc0600,C1ch,850,3.7448087,175.426096096839,40.026463,2520
Cell1,cyc0600,C1ch,900,3.7594857000000004,185.7457587533739,39.839233,2470
Cell1,cyc0600,C1ch,950,3.7721579,196.06533483111568,39.8517,2420
Cell1,cyc0600,C1ch,1000,3.7818625,206.38499665195718,39.726883,2370
Cell1,cyc0600,C1ch,1050,3.7895217000000003,216.7045807563748,39.65197,2320
Cell1,cyc0600,C1ch,1100,3.7954568999999996,227.024108636122,39.602062,2270
Cell1,cyc0600,C1ch,1150,3.8003892999999995,237.3435652726949,39.452273999999996,2220
Cell1,cyc0600,C1ch,1200,3.8045199,247.6630049507887,39.389866,2170
Cell1,cyc0600,C1ch,1250,3.8081690999999998,257.9825594464111,39.414833,2120
Cell1,cyc0600,C1ch,1300,3.8112568999999996,268.3020748846063,39.327453999999996,2070
Cell1,cyc0600,C1ch,1350,3.8138232000000003,278.62158896621366,39.377399,2020
Cell1,cyc0600,C1ch,1400,3.8163497000000004,288.94128084077283,39.327453999999996,1970
Cell1,cyc0600,C1ch,1450,3.818836,299.2609385197517,39.464741,1920
Cell1,cyc0600,C1ch,1500,3.8214426,309.58037384965684,39.464741,1870
Cell1,cyc0600,C1ch,1550,3.8241696000000003,319.89989138644415,39.452273999999996,1820
Cell1,cyc0600,C1ch,1600,3.8273775999999997,330.21906561697733,39.477245,1770
Cell1,cyc0600,C1ch,1650,3.8312273,340.5377961336975,39.539654,1720
Cell1,cyc0600,C1ch,1700,3.8348765,350.8566146104228,39.614529,1670
Cell1,cyc0600,C1ch,1750,3.8394082000000003,361.1753922014296,39.714378,1620
Cell1,cyc0600,C1ch,1800,3.8446211999999997,371.4942397417842,39.726883,1570
Cell1,cyc0600,C1ch,1850,3.8501953999999996,381.81306885114196,39.839233,1520
Cell1,cyc0600,C1ch,1900,3.856210700000001,392.1319906841465,39.76432,1470
Cell1,cyc0600,C1ch,1950,3.8627071,402.4510040211997,39.864166,1420
Cell1,cyc0600,C1ch,2000,3.8692837,412.7701650776605,39.876675,1370
Cell1,cyc0600,C1ch,2050,3.8769031000000003,423.08932708622564,39.97652100000001,1320
Cell1,cyc0600,C1ch,2100,3.8844019999999997,433.4084567397699,39.988987,1270
Cell1,cyc0600,C1ch,2150,3.8925426,443.72769410489235,39.988987,1220
Cell1,cyc0600,C1ch,2200,3.9008036,454.0470517700807,40.076370000000004,1170
Cell1,cyc0600,C1ch,2250,3.9095457000000002,464.36644990350334,40.038928999999996,1120
Cell1,cyc0600,C1ch,2300,3.9190497000000004,474.68579612788216,40.16375,1070
Cell1,cyc0600,C1ch,2350,3.9288745,485.00436580829535,40.088875,1020
Cell1,cyc0600,C1ch,2400,3.9391005,495.3229755860833,40.151283,970
Cell1,cyc0600,C1ch,2450,3.9499681000000004,505.6415367939386,40.213692,920
Cell1,cyc0600,C1ch,2500,3.9609959000000003,515.959982689314,40.213692,870
Cell1,cyc0600,C1ch,2550,3.9723847,526.2785526171231,40.276104,820
Cell1,cyc0600,C1ch,2600,3.9841344,536.5972607704672,40.28857,770
Cell1,cyc0600,C1ch,2650,3.9959241999999997,546.9158549038933,40.226158,720
Cell1,cyc0600,C1ch,2700,4.0083957,557.234304586514,40.263599,670
Cell1,cyc0600,C1ch,2750,4.020586499999999,567.5526865448236,40.238625,620
Cell1,cyc0600,C1ch,2800,4.032577,577.8709771045702,40.301033000000004,570
Cell1,cyc0600,C1ch,2850,4.0455298,588.1889635333661,40.326008,520
Cell1,cyc0600,C1ch,2900,4.0596457,598.5069271235282,40.37595,470
Cell1,cyc0600,C1ch,2950,4.0740818999999995,608.8249456097717,40.338512,420
Cell1,cyc0600,C1ch,3000,4.0884786,619.1429588386262,40.28857,370
Cell1,cyc0600,C1ch,3050,4.1021532999999994,629.4608861296929,40.251133,320
Cell1,cyc0600,C1ch,3100,4.1157875,639.7788442872754,40.201187,270
Cell1,cyc0600,C1ch,3150,4.1302642999999994,650.0968112687343,40.213692,220
Cell1,cyc0600,C1ch,3200,4.1445403,660.414855395206,40.176216,170
Cell1,cyc0600,C1ch,3250,4.159739,670.732734353936,40.151283,120
Cell1,cyc0600,C1ch,3300,4.175779299999999,681.0505083378431,40.126312,70
Cell1,cyc0600,C1ch,3350,4.1929832000000005,691.3683412216761,40.113808,20
Cell1,cyc0600,C1ch,3370,4.1999207,695.4850715278354,40.126312,0
Cell1,cyc0700,C1ch,0,2.7357342,0.0,40.80035,3363
Cell1,cyc0700,C1ch,50,3.1683494999999997,10.273546249248769,40.725437,3313
Cell1,cyc0700,C1ch,100,3.2964337,20.55810885383256,40.58815,3263
Cell1,cyc0700,C1ch,150,3.3829730000000002,30.84315927173021,40.425896,3213
Cell1,cyc0700,C1ch,200,3.4493008,41.12827080419752,40.276104,3163
Cell1,cyc0700,C1ch,250,3.5014729,51.41337235021804,40.176216,3113
Cell1,cyc0700,C1ch,300,3.5396094,61.69848289259677,40.038928999999996,3063
Cell1,cyc0700,C1ch,350,3.5613443999999994,71.98356825081889,40.076370000000004,3013
Cell1,cyc0700,C1ch,400,3.5773849,82.26867027596198,40.088875,2963
Cell1,cyc0700,C1ch,450,3.5928242,92.5537743851403,40.16375,2913
Cell1,cyc0700,C1ch,500,3.6091453999999996,102.8388881010759,40.151283,2863
Cell1,cyc0700,C1ch,550,3.6270307999999996,113.1240022120141,40.16375,2813
Cell1,cyc0700,C1ch,600,3.6467607,123.4091233509301,40.238625,2763
Cell1,cyc0700,C1ch,650,3.6677337,133.6942526174537,40.238625,2713
Cell1,cyc0700,C1ch,700,3.6889474,143.97935862925718,40.251133,2663
Cell1,cyc0700,C1ch,750,3.7100407999999994,154.2644651565229,40.126312,2613
Cell1,cyc0700,C1ch,800,3.7296906,164.5496041698388,40.176216,2563
Cell1,cyc0700,C1ch,850,3.7468941,174.83473945457118,40.138779,2513
Cell1,cyc0700,C1ch,900,3.7612504999999996,185.11983856844242,40.051395,2463
Cell1,cyc0700,C1ch,950,3.7732811,195.40495586072632,39.901646,2413
Cell1,cyc0700,C1ch,1000,3.7828652999999997,205.6900454530284,39.901646,2363
Cell1,cyc0700,C1ch,1050,3.7900032999999995,215.97516074660751,39.776787,2313
Cell1,cyc0700,C1ch,1100,3.7958581,226.2602805504269,39.627037,2263
Cell1,cyc0700,C1ch,1150,3.8007505,236.5454242906308,39.539654,2213
Cell1,cyc0700,C1ch,1200,3.8048007000000004,246.83053999863517,39.51468300000001,2163
Cell1,cyc0700,C1ch,1250,3.8086504999999997,257.1156562165544,39.489712,2113
Cell1,cyc0700,C1ch,1300,3.8118186,267.4007801419627,39.414833,2063
Cell1,cyc0700,C1ch,1350,3.8146657999999998,277.6859408330468,39.464741,2013
Cell1,cyc0700,C1ch,1400,3.8170718999999997,287.97109659801737,39.402332,1963
Cell1,cyc0700,C1ch,1450,3.8195181000000002,298.25621345671766,39.464741,1913
Cell1,cyc0700,C1ch,1500,3.8224053,308.54133664020287,39.439808,1863
Cell1,cyc0700,C1ch,1550,3.8250921,318.82646692207,39.51468300000001,1813
Cell1,cyc0700,C1ch,1600,3.8282201000000002,329.1116106629994,39.55212,1763
Cell1,cyc0700,C1ch,1650,3.8320297999999995,339.3967524059668,39.589558000000004,1713
Cell1,cyc0700,C1ch,1700,3.8362002,349.6819009310354,39.65197,1663
Cell1,cyc0700,C1ch,1750,3.8407718999999996,359.9670108855642,39.701912,1613
Cell1,cyc0700,C1ch,1800,3.8456642999999997,370.252132766783,39.689445,1563
Cell1,cyc0700,C1ch,1850,3.8515992,380.53725493782036,39.876675,1513
Cell1,cyc0700,C1ch,1900,3.8574540999999996,390.8224052617408,39.901646,1463
Cell1,cyc0700,C1ch,1950,3.8640709,401.1075185841082,39.97652100000001,1413
Cell1,cyc0700,C1ch,2000,3.8707278,411.39262107069396,39.97652100000001,1363
Cell1,cyc0700,C1ch,2050,3.8779459000000003,421.677747691791,39.988987,1313
Cell1,cyc0700,C1ch,2100,3.8859262,431.9629038469798,40.013962,1263
Cell1,cyc0700,C1ch,2150,3.8936657999999995,442.24804298616027,40.113808,1213
Cell1,cyc0700,C1ch,2200,3.902488,452.5331809193674,40.151283,1163
Cell1,cyc0700,C1ch,2250,3.91115,462.81829979062735,40.16375,1113
Cell1,cyc0700,C1ch,2300,3.9205337,473.1034221810048,40.263599,1063
Cell1,cyc0700,C1ch,2350,3.9303186,483.38855553113126,40.251133,1013
Cell1,cyc0700,C1ch,2400,3.9405042999999997,493.6736834491102,40.213692,963
Cell1,cyc0700,C1ch,2450,3.9512916,503.9588227404413,40.301033000000004,913
Cell1,cyc0700,C1ch,2500,3.9626403,514.2439689782308,40.326008,863
Cell1,cyc0700,C1ch,2550,3.9742297999999994,524.5290957647637,40.326008,813
Cell1,cyc0700,C1ch,2600,3.9861398,534.8141968429362,40.350978999999995,763
Cell1,cyc0700,C1ch,2650,3.9982504999999997,545.0992815584922,40.28857,713
Cell1,cyc0700,C1ch,2700,4.0105615,555.38438367001,40.350978999999995,663
Cell1,cyc0700,C1ch,2750,4.0227923,565.6695024165108,40.326008,613
Cell1,cyc0700,C1ch,2800,4.0350637,575.9546382694907,40.388416,563
Cell1,cyc0700,C1ch,2850,4.0480967,586.2397838220318,40.338512,513
Cell1,cyc0700,C1ch,2900,4.0622525000000005,596.5249132810127,40.450829,463
Cell1,cyc0700,C1ch,2950,4.076849500000002,606.8100621600545,40.400921000000004,413
Cell1,cyc0700,C1ch,3000,4.0906844,617.0952275325452,40.400921000000004,363
Cell1,cyc0700,C1ch,3050,4.104559399999999,627.3803689116447,40.238625,313
Cell1,cyc0700,C1ch,3100,4.1183543,637.6654861972556,40.301033000000004,263
Cell1,cyc0700,C1ch,3150,4.132189299999999,647.9505754912617,40.251133,213
Cell1,cyc0700,C1ch,3200,4.1468668,658.2356700139771,40.188721,163
Cell1,cyc0700,C1ch,3250,4.162065,668.5207683242967,40.238625,113
Cell1,cyc0700,C1ch,3300,4.1783862,678.8058837249179,40.176216,63
Cell1,cyc0700,C1ch,3350,4.1955099,689.0910082007717,40.126312,13
Cell1,cyc0700,C1ch,3363,4.199921099999999,691.6932258285015,40.176216,0
Cell1,cyc0800,C1ch,0,2.7356942,0.0,40.837788,3344
Cell1,cyc0800,C1ch,50,3.1709561,10.274497123130528,40.850254,3294
Cell1,cyc0800,C1ch,100,3.2993212,20.55923669356176,40.550713,3244
Cell1,cyc0800,C1ch,150,3.3863013,30.843981927465443,40.438362,3194
Cell1,cyc0800,C1ch,200,3.4520277999999998,41.128738308511316,40.301033000000004,3144
Cell1,cyc0800,C1ch,250,3.504119600000001,51.41347765454334,40.113808,3094
Cell1,cyc0800,C1ch,300,3.5420156000000005,61.69824502614255,40.063904,3044
Cell1,cyc0800,C1ch,350,3.5637505,71.98300326155514,40.063904,2994
Cell1,cyc0800,C1ch,400,3.5799515,82.26776598240406,40.088875,2944
Cell1,cyc0800,C1ch,450,3.5959519999999996,92.5525294366175,40.201187,2894
Cell1,cyc0800,C1ch,500,3.6124739999999997,102.83731626589541,40.188721,2844
Cell1,cyc0800,C1ch,550,3.6309607,113.1221173274358,40.201187,2794
Cell1,cyc0800,C1ch,600,3.6505704,123.4069429874462,40.176216,2744
Cell1,cyc0800,C1ch,650,3.6715434,133.6917631251653,40.263599,2694
Cell1,cyc0800,C1ch,700,3.6933186,143.9765703341429,40.201187,2644
Cell1,cyc0800,C1ch,750,3.7143718999999997,154.2613923923738,40.176216,2594
Cell1,cyc0800,C1ch,800,3.7335403,164.5462449333589,40.126312,2544
Cell1,cyc0800,C1ch,850,3.7496612000000002,174.83108658047058,40.063904,2494
Cell1,cyc0800,C1ch,900,3.7635362,185.11593798038646,39.988987,2444
Cell1,cyc0800,C1ch,950,3.7749252,195.40079018258584,39.8517,2394
Cell1,cyc0800,C1ch,1000,3.7839079,205.6856322166401,39.801758,2344
Cell1,cyc0800,C1ch,1050,3.7908854,215.97048077422332,39.801758,2294
Cell1,cyc0800,C1ch,1100,3.7968205999999998,226.2553423444816,39.614529,2244
Cell1,cyc0800,C1ch,1150,3.8011915999999997,236.5401980254339,39.539654,2194
Cell1,cyc0800,C1ch,1200,3.8055227,246.8250248536987,39.502216,2144
Cell1,cyc0800,C1ch,1250,3.8094525000000004,257.1098681181505,39.464741,2094
Cell1,cyc0800,C1ch,1300,3.8125806000000004,267.39471710163707,39.477245,2044
Cell1,cyc0800,C1ch,1350,3.8152672999999995,277.679536089308,39.364891,1994
Cell1,cyc0800,C1ch,1400,3.8176734,287.96435133723617,39.414833,1944
Cell1,cyc0800,C1ch,1450,3.8204403,298.249176548662,39.539654,1894
Cell1,cyc0800,C1ch,1500,3.8232875,308.53399065845736,39.55212,1844
Cell1,cyc0800,C1ch,1550,3.8261347000000003,318.8187961482205,39.577095,1794
Cell1,cyc0800,C1ch,1600,3.8298242,329.10363163713237,39.65197,1744
Cell1,cyc0800,C1ch,1650,3.8335936,339.3884748251818,39.65197,1694
Cell1,cyc0800,C1ch,1700,3.8378443999999994,349.6732903940938,39.689445,1644
Cell1,cyc0800,C1ch,1750,3.8424561,359.9580970628357,39.789291,1594
Cell1,cyc0800,C1ch,1800,3.8476293,370.2429264547662,39.814265999999996,1544
Cell1,cyc0800,C1ch,1850,3.8532834000000014,380.5277290345933,39.826733000000004,1494
Cell1,cyc0800,C1ch,1900,3.8594592000000003,390.81249629727165,39.901646,1444
Cell1,cyc0800,C1ch,1950,3.8661962,401.09727320423724,39.988987,1394
Cell1,cyc0800,C1ch,2000,3.873214,411.382073688958,40.026463,1344
Cell1,cyc0800,C1ch,2050,3.8804724000000004,421.6668871770392,40.026463,1294
Cell1,cyc0800,C1ch,2100,3.8884125,431.9517036956041,40.113808,1244
Cell1,cyc0800,C1ch,2150,3.8962724000000004,442.23649886352206,40.126312,1194
Cell1,cyc0800,C1ch,2200,3.9050546,452.5212013358426,40.201187,1144
Cell1,cyc0800,C1ch,2250,3.9141576000000002,462.8059046960652,40.201187,1094
Cell1,cyc0800,C1ch,2300,3.9236217000000004,473.0905945062188,40.276104,1044
Cell1,cyc0800,C1ch,2350,3.9335668,483.37520515207916,40.251133,994
Cell1,cyc0800,C1ch,2400,3.9442337,493.65976285341065,40.28857,944
Cell1,cyc0800,C1ch,2450,3.9552217000000014,503.9443194001498,40.251133,894
Cell1,cyc0800,C1ch,2500,3.9665303,514.2288724225565,40.313541,844
Cell1,cyc0800,C1ch,2550,3.9781597,524.5134186456163,40.338512,794
Cell1,cyc0800,C1ch,2600,3.9904709,534.7978945556098,40.413387,744
Cell1,cyc0800,C1ch,2650,4.0023408,545.0823772176412,40.363483,694
Cell1,cyc0800,C1ch,2700,4.0148525,555.3668465209656,40.37595,644
Cell1,cyc0800,C1ch,2750,4.0271635,565.6512300430298,40.326008,594
Cell1,cyc0800,C1ch,2800,4.0398760000000005,575.9354561033325,40.413387,544
Cell1,cyc0800,C1ch,2850,4.0534701,586.2194720221153,40.425896,494
Cell1,cyc0800,C1ch,2900,4.0677061000000005,596.5034631395569,40.363483,444
Cell1,cyc0800,C1ch,2950,4.0821027999999995,606.7874677805447,40.363483,394
Cell1,cyc0800,C1ch,3000,4.0960979,617.0714771349859,40.28857,344
Cell1,cyc0800,C1ch,3050,4.1096525,627.3553968157382,40.350978999999995,294
Cell1,cyc0800,C1ch,3100,4.1235275,637.6392703494296,40.251133,244
Cell1,cyc0800,C1ch,3150,4.138084399999999,647.9231545034927,40.238625,194
Cell1,cyc0800,C1ch,3200,4.1528816,658.2070284947848,40.201187,144
Cell1,cyc0800,C1ch,3250,4.1683612,668.4908996589288,40.176216,94
Cell1,cyc0800,C1ch,3300,4.1848826,678.7747883718804,40.126312,44
Cell1,cyc0800,C1ch,3344,4.1998405,687.6300422440017,40.188721,0
Cell1,cyc0900,C1ch,0,2.7358947,0.0,40.850254,3327
Cell1,cyc0900,C1ch,50,3.1719587000000002,10.27448627241357,40.762875,3277
Cell1,cyc0900,C1ch,100,3.3007648,20.55923449140432,40.550713,3227
Cell1,cyc0900,C1ch,150,3.3880657999999997,30.84402486865934,40.363483,3177
Cell1,cyc0900,C1ch,200,3.4542332,41.128843409156154,40.113808,3127
